wrld_87674d1a-6afb-451e-835a-18267d86a8c7	1	0	raii／らい	Fractone	Unset
wrld_6608b879-4df2-4c28-b3be-8de232348468	1	0	monsuke	JustSimpleInst	Unset
wrld_59646b6c-9bc3-4218-8286-a1c52004a1b7	1	0	se	Mint Jams	Explored
wrld_a94fe344-90c9-4284-bbcd-35defdd3b2f1	1	0	otterpop_uwu	Sequencer - Make Music with Friends!	Unset
wrld_83f3d517-f453-4363-9370-7d827bd1c838	1	0	bironist	Summer Drum Reflection	Unset
wrld_033b9f75-49be-4213-9218-a540dd2be60a	1	0	Juno Tanuki	Tanuki Tunesǃ - タヌキトゥーンズ	Explored
wrld_01b95334-95f0-4265-a11f-f91b15731ac4	1	0	タワワレコード	Tawawa Record タワワレコード V-Kitazawa	Underexplored
wrld_875fc786-c021-48cf-9bbe-acd0cf405d29	1	0	JayOttr	The Twisted Whisker Karaoke Bar	Unset
